date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Summary_Breezy and Mostly Cloudy,Summary_Breezy and Overcast,Summary_Breezy and Partly Cloudy,Summary_Clear,Summary_Foggy,Summary_Mostly Cloudy,Summary_Other,Summary_Overcast,Summary_Partly Cloudy,PrecipType_null,PrecipType_rain,PrecipType_snow,Temperature (C)
2012-05-24 07:00:00,21.11111111111111,0.73,22.540000000000003,30.0,11.27,1012.3,0,0,0,0,0,0,0,0,1,0,1,0,21.11111111111111
2012-05-24 08:00:00,21.11111111111111,0.73,24.15,30.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,21.11111111111111
2012-05-24 09:00:00,22.22222222222222,0.64,22.765400000000003,48.0,11.4471,1012.56,0,0,0,0,0,0,0,0,1,0,1,0,22.22222222222222
2012-05-24 10:00:00,22.77777777777778,0.66,37.03,30.0,11.27,0.0,0,0,1,0,0,0,0,0,0,0,1,0,22.77777777777778
2012-05-24 11:00:00,22.77777777777778,0.71,30.590000000000003,30.0,11.27,0.0,0,0,1,0,0,0,0,0,0,0,1,0,22.77777777777778
2012-05-24 12:00:00,24.07777777777778,0.57,32.4093,21.0,11.4471,1012.09,0,0,1,0,0,0,0,0,0,0,1,0,24.07777777777778
2012-05-24 13:00:00,22.77777777777778,0.62,27.37,10.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,22.77777777777778
2012-05-24 14:00:00,22.77777777777778,0.62,22.540000000000003,30.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,22.77777777777778
2012-05-24 15:00:00,24.844444444444445,0.46,31.137400000000003,27.0,11.4471,1011.29,0,0,1,0,0,0,0,0,0,0,1,0,24.844444444444445
2012-05-24 16:00:00,23.88888888888889,0.45,28.98,20.0,11.27,1011.1,0,0,1,0,0,0,0,0,0,0,1,0,23.88888888888889
2012-05-24 17:00:00,22.22222222222222,0.53,24.15,20.0,11.27,1012.0,0,0,0,0,0,0,0,0,1,0,1,0,22.22222222222222
2012-05-24 18:00:00,21.355555555555554,0.58,20.1089,10.0,10.3201,1012.36,0,0,0,0,0,1,0,0,0,0,1,0,21.355555555555554
2012-05-24 19:00:00,20.055555555555557,0.63,24.890600000000003,18.0,11.109000000000002,1012.94,0,0,0,0,0,0,0,0,1,1,0,0,20.055555555555557
2012-05-24 20:00:00,19.95555555555556,0.66,21.010500000000004,17.0,16.1,1013.38,0,0,0,0,0,1,0,0,0,1,0,0,19.95555555555556
2012-05-24 21:00:00,19.4,0.66,24.1983,18.0,15.150100000000002,1013.19,0,0,0,0,0,1,0,0,0,0,1,0,19.4
2012-05-24 22:00:00,18.33333333333333,0.65,20.93,10.0,16.1,1013.8,0,0,0,0,0,1,0,0,0,0,1,0,18.33333333333333
2012-05-24 23:00:00,18.15,0.68,20.2699,20.0,16.1,1013.87,0,0,0,0,0,1,0,0,0,1,0,0,18.15
2012-05-25 00:00:00,17.61111111111111,0.7,18.611600000000003,18.0,15.150100000000002,1013.89,0,0,0,0,0,1,0,0,0,0,1,0,17.61111111111111
2012-05-25 01:00:00,17.55,0.69,19.8513,18.0,16.1,1014.02,0,0,0,0,0,1,0,0,0,1,0,0,17.55
2012-05-25 02:00:00,17.105555555555554,0.67,20.5919,19.0,16.1,1013.74,0,0,0,0,0,1,0,0,0,1,0,0,17.105555555555554
2012-05-25 03:00:00,16.727777777777778,0.64,23.7475,20.0,15.150100000000002,1014.16,0,0,0,0,0,1,0,0,0,0,1,0,16.727777777777778
2012-05-25 04:00:00,16.13888888888889,0.65,23.5543,29.0,9.982,1014.21,0,0,0,0,0,1,0,0,0,1,0,0,16.13888888888889
2012-05-25 05:00:00,16.01111111111111,0.63,22.137500000000003,11.0,9.982,1014.6,0,0,0,0,0,0,1,0,0,0,1,0,16.01111111111111
2012-05-25 06:00:00,16.144444444444446,0.63,22.652700000000003,9.0,10.3201,1014.71,0,0,0,0,0,1,0,0,0,0,1,0,16.144444444444446
2012-05-25 07:00:00,17.77777777777778,0.6,25.76,30.0,9.982,1015.2,0,0,0,0,0,1,0,0,0,0,1,0,17.77777777777778
2012-05-25 08:00:00,18.93333333333333,0.61,24.0051,2.0,9.982,1015.1,0,0,0,0,0,1,0,0,0,1,0,0,18.93333333333333
2012-05-25 09:00:00,19.98333333333333,0.53,23.4738,17.0,10.3684,1015.55,0,0,0,0,0,1,0,0,0,0,1,0,19.98333333333333
2012-05-25 10:00:00,21.18333333333333,0.49,25.3736,10.0,11.1573,1015.4,0,0,0,0,0,1,0,0,0,1,0,0,21.18333333333333
2012-05-25 11:00:00,21.25555555555556,0.43,24.3593,10.0,9.982,1015.59,0,0,0,0,0,1,0,0,0,1,0,0,21.25555555555556
2012-05-25 12:00:00,22.21111111111112,0.43,23.5221,10.0,10.3201,1015.51,0,0,0,0,0,1,0,0,0,0,1,0,22.21111111111112
2012-05-25 13:00:00,21.25,0.42,25.76,10.0,9.982,1015.53,0,0,0,0,0,1,0,0,0,1,0,0,21.25
2012-05-25 14:00:00,20.0,0.44,25.76,0.0,9.982,1016.0,0,0,0,0,0,1,0,0,0,0,1,0,20.0
2012-05-25 15:00:00,20.03333333333333,0.43,23.3289,1.0,10.3684,1016.14,0,0,0,0,0,1,0,0,0,0,1,0,20.03333333333333
2012-05-25 16:00:00,19.03333333333333,0.47,18.6921,359.0,9.982,1016.01,0,0,0,0,0,1,0,0,0,1,0,0,19.03333333333333
2012-05-25 17:00:00,17.77777777777778,0.46,16.1,10.0,9.982,0.0,0,0,0,1,0,0,0,0,0,0,1,0,17.77777777777778
2012-05-25 18:00:00,17.477777777777778,0.47,13.8299,7.0,10.3201,1016.7,0,0,0,0,0,1,0,0,0,0,1,0,17.477777777777778
2012-05-25 19:00:00,16.194444444444443,0.52,14.2002,17.0,9.982,1017.14,0,0,0,0,0,1,0,0,0,1,0,0,16.194444444444443
2012-05-25 20:00:00,15.511111111111113,0.55,11.8335,7.0,16.1,1017.64,0,0,0,0,0,1,0,0,0,1,0,0,15.511111111111113
2012-05-25 21:00:00,14.444444444444445,0.58,13.7977,13.0,15.150100000000002,1017.47,0,0,0,0,0,0,0,0,1,0,1,0,14.444444444444445
2012-05-25 22:00:00,13.38888888888889,0.61,11.8335,359.0,16.1,1017.53,0,0,0,0,0,0,0,0,1,1,0,0,13.38888888888889
2012-05-25 23:00:00,11.833333333333332,0.68,11.431,324.0,16.1,1017.73,0,0,0,0,0,1,0,0,0,1,0,0,11.833333333333332
2012-05-26 00:00:00,10.644444444444442,0.71,11.109000000000002,327.0,15.150100000000002,1017.49,0,0,0,0,0,0,0,0,1,0,1,0,10.644444444444442
2012-05-26 01:00:00,7.822222222222221,0.76,11.27,320.0,16.1,1017.16,0,0,0,0,0,0,0,0,1,1,0,0,9.488888888888887
2012-05-26 02:00:00,7.244444444444444,0.77,14.312900000000004,319.0,16.1,1016.69,0,0,0,0,0,0,0,0,1,1,0,0,9.372222222222222
2012-05-26 03:00:00,7.205555555555555,0.78,10.787,335.0,15.150100000000002,1016.62,0,0,0,0,0,0,0,0,1,0,1,0,8.91111111111111
2012-05-26 04:00:00,8.299999999999999,0.79,10.9641,328.0,9.982,1016.89,0,0,0,0,0,0,0,0,1,1,0,0,9.849999999999998
2012-05-26 05:00:00,12.094444444444449,0.68,14.441700000000004,338.0,9.982,1016.69,0,0,0,0,0,0,0,0,1,1,0,0,12.094444444444449
2012-05-26 06:00:00,13.866666666666667,0.64,15.7136,350.0,10.3362,1016.85,0,0,0,0,0,0,0,0,1,0,1,0,13.866666666666667
2012-05-26 07:00:00,13.88888888888889,0.59,17.71,340.0,9.982,1017.1,0,0,0,0,0,0,0,0,1,0,1,0,13.88888888888889
2012-05-26 08:00:00,16.983333333333334,0.55,21.3325,329.0,11.109000000000002,1016.78,0,0,0,0,0,0,0,0,1,1,0,0,16.983333333333334
2012-05-26 09:00:00,17.40555555555555,0.56,22.2019,338.0,11.3505,1016.69,0,0,0,0,0,0,0,0,1,0,1,0,17.40555555555555
2012-05-26 10:00:00,17.82222222222222,0.6,21.3164,348.0,11.1573,1016.79,0,0,0,0,0,1,0,0,0,1,0,0,17.82222222222222
2012-05-26 11:00:00,17.938888888888894,0.6,20.3343,10.0,11.109000000000002,1016.86,0,0,0,0,0,1,0,0,0,1,0,0,17.938888888888894
2012-05-26 12:00:00,19.050000000000004,0.54,18.5311,9.0,11.2861,1016.79,0,0,0,0,0,0,0,0,1,0,1,0,19.050000000000004
2012-05-26 13:00:00,17.861111111111114,0.57,20.93,8.0,11.1573,1016.76,0,0,0,0,0,1,0,0,0,1,0,0,17.861111111111114
2012-05-26 14:00:00,17.84444444444445,0.58,14.425600000000005,8.0,11.1573,1016.86,0,0,0,0,0,0,1,0,0,0,1,0,17.84444444444445
2012-05-26 15:00:00,17.227777777777774,0.57,15.166200000000002,17.0,11.3505,1016.73,0,0,0,0,0,1,0,0,0,0,1,0,17.227777777777774
2012-05-26 16:00:00,17.22222222222222,0.58,12.88,30.0,11.27,1016.9,0,0,0,0,0,1,0,0,0,0,1,0,17.22222222222222
2012-05-26 17:00:00,16.13888888888889,0.7,11.0124,1.0,11.109000000000002,1016.71,0,0,0,0,0,1,0,0,0,1,0,0,16.13888888888889
2012-05-26 18:00:00,16.06666666666667,0.7,8.9516,354.0,10.3201,1016.61,0,0,0,0,0,1,0,0,0,0,1,0,16.06666666666667
2012-05-26 19:00:00,16.06666666666667,0.7,9.4507,21.0,9.982,1016.8,0,0,0,0,0,1,0,0,0,1,0,0,16.06666666666667
2012-05-26 20:00:00,15.0,0.72,6.44,20.0,16.1,1017.3,0,0,0,0,0,1,0,0,0,0,1,0,15.0
2012-05-26 21:00:00,14.122222222222224,0.8,10.3845,341.0,15.150100000000002,1017.2,0,0,0,0,0,1,0,0,0,0,1,0,14.122222222222224
2012-05-26 22:00:00,13.461111111111109,0.82,10.6421,350.0,16.1,1017.39,0,0,0,0,0,1,0,0,0,1,0,0,13.461111111111109
2012-05-26 23:00:00,11.97777777777778,0.87,7.0518,11.0,16.1,1017.2,0,0,0,0,0,1,0,0,0,1,0,0,11.97777777777778
2012-05-27 00:00:00,11.661111111111111,0.86,10.8031,358.0,15.150100000000002,1017.14,0,0,0,0,0,1,0,0,0,0,1,0,11.661111111111111
2012-05-27 01:00:00,10.894444444444444,0.9,7.1001,355.0,16.1,1016.98,0,0,0,0,0,1,0,0,0,1,0,0,10.894444444444444
2012-05-27 02:00:00,10.555555555555555,0.89,11.27,0.0,16.1,1017.0,0,0,0,0,0,0,0,0,1,0,1,0,10.555555555555555
2012-05-27 03:00:00,10.1,0.93,11.0607,8.0,15.150100000000002,1016.67,0,0,0,0,0,0,0,0,1,0,1,0,10.1
2012-05-27 04:00:00,10.250000000000002,0.87,8.694,1.0,9.982,1016.96,0,0,0,0,0,1,0,0,0,1,0,0,10.250000000000002
2012-05-27 05:00:00,12.27777777777778,0.77,11.0285,9.0,9.982,1016.99,0,0,0,0,0,1,0,0,0,1,0,0,12.27777777777778
2012-05-27 06:00:00,14.738888888888887,0.71,10.0303,1.0,9.982,1017.05,0,0,0,0,0,1,0,0,0,0,1,0,14.738888888888887
2012-05-27 07:00:00,17.061111111111114,0.65,11.1412,2.0,9.982,1017.12,0,0,0,0,0,1,0,0,0,1,0,0,17.061111111111114
2012-05-27 08:00:00,17.68888888888889,0.65,14.1358,352.0,9.982,1016.92,0,0,0,0,0,1,0,0,0,1,0,0,17.68888888888889
2012-05-27 09:00:00,18.950000000000003,0.51,15.922900000000002,16.0,11.2861,1016.99,0,0,0,0,0,1,0,0,0,0,1,0,18.950000000000003
2012-05-27 10:00:00,20.0,0.45,16.309300000000004,19.0,11.1573,1016.57,0,0,0,0,0,0,0,0,1,1,0,0,20.0
2012-05-27 11:00:00,21.11111111111111,0.41,16.1,10.0,9.982,1016.3,0,0,0,0,0,1,0,0,0,0,1,0,21.11111111111111
2012-05-27 12:00:00,20.06666666666667,0.43,19.8674,18.0,10.3201,1015.72,0,0,0,0,0,1,0,0,0,0,1,0,20.06666666666667
2012-05-27 13:00:00,21.022222222222226,0.38,17.919300000000003,20.0,9.982,1015.41,0,0,0,0,0,1,0,0,0,1,0,0,21.022222222222226
2012-05-27 14:00:00,21.06666666666667,0.38,14.9247,28.0,9.982,1014.82,0,0,0,0,0,0,0,0,1,1,0,0,21.06666666666667
2012-05-27 15:00:00,21.12777777777778,0.37,15.278900000000002,353.0,10.3362,1014.7,0,0,0,0,0,0,0,0,1,0,1,0,21.12777777777778
2012-05-27 16:00:00,21.03888888888889,0.38,14.5383,1.0,9.982,1014.21,0,0,0,0,0,0,0,0,1,1,0,0,21.03888888888889
2012-05-27 17:00:00,18.88888888888889,0.43,9.66,50.0,9.982,1014.3,0,0,0,0,0,0,0,0,1,0,1,0,18.88888888888889
2012-05-27 18:00:00,17.605555555555554,0.51,1.2719,1.0,11.2861,1014.26,0,0,0,0,0,0,0,0,1,0,1,0,17.605555555555554
2012-05-27 19:00:00,13.88888888888889,0.72,8.05,350.0,11.27,1014.5,0,0,0,0,0,0,0,0,1,0,1,0,13.88888888888889
2012-05-27 20:00:00,16.283333333333335,0.55,10.2718,351.0,16.1,1014.47,0,0,0,0,0,0,0,0,1,1,0,0,16.283333333333335
2012-05-27 21:00:00,13.58888888888889,0.64,5.0071,68.0,15.520400000000002,1014.52,0,0,0,0,0,0,0,0,1,0,1,0,13.58888888888889
2012-05-27 22:00:00,11.083333333333336,0.76,6.1502,322.0,16.1,1014.63,0,0,0,0,0,0,0,0,1,1,0,0,11.083333333333336
2012-05-27 23:00:00,10.0,0.82,3.6225,339.0,16.1,1014.44,0,0,0,0,0,0,0,0,1,1,0,0,10.0
2012-05-28 00:00:00,9.933333333333334,0.84,3.5259,341.0,15.150100000000002,1014.21,0,0,0,0,0,0,0,0,1,0,1,0,9.933333333333334
2012-05-28 01:00:00,8.08888888888889,0.9,5.570600000000001,307.0,16.1,1013.85,0,0,0,0,0,0,0,0,1,1,0,0,8.677777777777777
2012-05-28 02:00:00,7.733333333333334,0.9,3.5581,325.0,16.1,1013.55,0,0,0,0,0,0,0,0,1,1,0,0,7.733333333333334
2012-05-28 03:00:00,6.949999999999999,0.89,5.892600000000001,348.0,15.150100000000002,1013.5,0,0,0,0,0,0,0,0,1,0,1,0,7.766666666666664
2012-05-28 04:00:00,10.0,0.86,0.0,0.0,11.27,1013.7,0,0,0,0,0,0,0,0,1,0,1,0,10.0
2012-05-28 05:00:00,13.88888888888889,0.72,4.83,10.0,11.27,1013.6,0,0,0,0,0,0,0,0,1,0,1,0,13.88888888888889
2012-05-28 06:00:00,15.0,0.69,4.1699,25.0,10.948,1013.52,0,0,0,0,0,0,0,0,1,0,1,0,15.0
2012-05-28 07:00:00,17.716666666666665,0.61,4.2987,37.0,9.982,1013.35,0,0,0,0,0,0,0,0,1,1,0,0,17.716666666666665
2012-05-28 08:00:00,19.88333333333334,0.46,8.903300000000002,7.0,11.109000000000002,1013.04,0,0,0,0,0,0,0,0,1,1,0,0,19.88333333333334
2012-05-28 09:00:00,20.02777777777778,0.44,8.227100000000002,357.0,10.3201,1012.79,0,0,0,0,0,0,0,0,1,0,1,0,20.02777777777778
2012-05-28 10:00:00,21.11111111111111,0.41,14.49,20.0,9.982,1012.5,0,0,0,0,0,0,0,0,1,0,1,0,21.11111111111111
2012-05-28 11:00:00,20.149999999999995,0.43,16.9372,356.0,9.982,1012.03,0,0,0,0,0,1,0,0,0,1,0,0,20.149999999999995
2012-05-28 12:00:00,15.95,0.62,29.0444,332.0,5.3291,1011.66,0,0,0,0,0,1,0,0,0,0,1,0,15.95
2012-05-28 13:00:00,20.26666666666667,0.47,5.1037,332.0,11.1573,1011.36,0,0,0,0,0,0,0,0,1,1,0,0,20.26666666666667
2012-05-28 14:00:00,19.97222222222222,0.45,11.382700000000002,351.0,11.1573,1010.74,0,0,0,0,0,0,0,0,1,1,0,0,19.97222222222222
2012-05-28 15:00:00,20.20555555555556,0.47,12.88,3.0,11.3505,1010.39,0,0,0,0,0,0,0,0,1,0,1,0,20.20555555555556
2012-05-28 16:00:00,19.1,0.5,10.1269,308.0,11.1573,1010.14,0,0,0,0,0,1,0,0,0,1,0,0,19.1
2012-05-28 17:00:00,17.533333333333335,0.56,13.0088,247.0,11.109000000000002,1010.33,0,0,0,0,0,0,0,0,1,1,0,0,17.533333333333335
2012-05-28 18:00:00,15.105555555555554,0.74,11.1734,262.0,11.4471,1010.76,0,0,0,0,0,0,0,0,1,0,1,0,15.105555555555554
2012-05-28 19:00:00,13.97222222222222,0.77,10.996300000000002,261.0,11.109000000000002,1011.01,0,0,0,0,0,0,0,0,1,1,0,0,13.97222222222222
2012-05-28 20:00:00,14.416666666666666,0.79,10.980200000000002,262.0,16.1,1011.07,0,0,0,0,0,1,0,0,0,1,0,0,14.416666666666666
2012-05-28 21:00:00,14.327777777777776,0.82,11.237800000000002,308.0,15.150100000000002,1010.91,0,0,0,0,0,1,0,0,0,0,1,0,14.327777777777776
2012-05-28 22:00:00,13.816666666666666,0.84,6.6654,319.0,16.1,1010.92,0,0,0,0,0,1,0,0,0,1,0,0,13.816666666666666
2012-05-28 23:00:00,12.794444444444444,0.85,11.0285,320.0,16.1,1010.7,0,0,0,0,0,1,0,0,0,1,0,0,12.794444444444444
2012-05-29 00:00:00,12.444444444444445,0.85,10.448900000000002,330.0,15.150100000000002,1010.48,0,0,0,0,0,1,0,0,0,0,1,0,12.444444444444445
2012-05-29 01:00:00,12.805555555555554,0.82,10.5294,302.0,16.1,1010.5,0,0,0,0,0,1,0,0,0,0,1,0,12.805555555555554
2012-05-29 02:00:00,11.11111111111111,0.86,6.44,300.0,16.1,1010.5,0,0,0,0,0,1,0,0,0,0,1,0,11.11111111111111
2012-05-29 03:00:00,10.311111111111112,0.93,3.4937,297.0,15.150100000000002,1010.6,0,0,0,0,0,1,0,0,0,0,1,0,10.311111111111112
2012-05-29 04:00:00,12.22222222222222,0.93,8.05,310.0,9.982,1010.8,0,0,0,0,0,1,0,0,0,0,1,0,12.22222222222222
2012-05-29 05:00:00,13.88888888888889,0.83,9.66,330.0,9.982,1010.9,0,0,0,0,0,1,0,0,0,0,1,0,13.88888888888889
2012-05-29 06:00:00,15.0,0.84,9.5151,327.0,9.982,1011.19,0,0,0,0,0,0,0,0,1,0,1,0,15.0
2012-05-29 07:00:00,17.22222222222222,0.72,9.66,350.0,11.27,1011.0,0,0,0,0,0,0,0,0,1,0,1,0,17.22222222222222
2012-05-29 08:00:00,17.77777777777778,0.6,11.27,340.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,17.77777777777778
2012-05-29 09:00:00,19.73888888888889,0.61,3.3649,36.0,11.4471,1010.92,0,0,0,0,0,0,0,0,1,0,1,0,19.73888888888889
2012-05-29 10:00:00,18.88888888888889,0.52,8.05,0.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,18.88888888888889
2012-05-29 11:00:00,20.0,0.61,14.49,350.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,20.0
2012-05-29 12:00:00,19.89444444444445,0.53,14.5383,356.0,11.0768,1010.36,0,0,0,0,0,0,0,0,1,0,1,0,19.89444444444445
2012-05-29 13:00:00,18.88888888888889,0.52,16.1,20.0,11.27,0.0,0,0,0,0,0,1,0,0,0,0,1,0,18.88888888888889
2012-05-29 14:00:00,20.0,0.53,9.66,0.0,11.27,0.0,0,0,0,0,0,1,0,0,0,0,1,0,20.0
2012-05-29 15:00:00,18.922222222222224,0.56,8.9516,358.0,11.4471,1010.18,0,0,0,0,0,0,0,0,1,0,1,0,18.922222222222224
2012-05-29 16:00:00,20.0,0.53,8.05,0.0,11.27,0.0,0,0,0,0,0,1,0,0,0,0,1,0,20.0
2012-05-29 17:00:00,17.22222222222222,0.67,8.05,340.0,11.27,0.0,0,0,0,0,0,1,0,0,0,0,1,0,17.22222222222222
2012-05-29 18:00:00,17.327777777777776,0.65,7.2772,334.0,11.4471,1010.89,0,0,0,0,0,1,0,0,0,0,1,0,17.327777777777776
2012-05-29 19:00:00,15.0,0.78,0.0,0.0,9.982,0.0,0,0,0,0,0,1,0,0,0,0,1,0,15.0
2012-05-29 20:00:00,13.88888888888889,0.83,1.61,290.0,9.982,0.0,0,0,0,1,0,0,0,0,0,0,1,0,13.88888888888889
2012-05-29 21:00:00,13.0,0.89,11.27,250.0,15.150100000000002,1012.41,0,0,0,0,0,1,0,0,0,0,1,0,13.0
2012-05-02 22:00:00,16.666666666666668,0.78,0.0,0.0,16.1,1009.9,0,0,0,0,0,0,0,0,1,0,1,0,16.666666666666668
2012-05-02 23:00:00,16.11111111111111,0.67,11.27,190.0,16.1,1010.2,0,0,0,0,0,0,0,0,1,0,1,0,16.11111111111111
2012-05-03 00:00:00,20.58888888888889,0.48,17.9032,247.0,15.520400000000002,1009.41,0,0,0,0,0,0,0,0,1,0,1,0,20.58888888888889
2012-05-03 01:00:00,20.0,0.47,14.49,270.0,16.1,1008.9,0,0,0,0,0,1,0,0,0,0,1,0,20.0
2012-05-03 02:00:00,18.33333333333333,0.54,6.44,280.0,16.1,1008.7,0,0,0,0,0,1,0,0,0,0,1,0,18.33333333333333
2012-05-03 03:00:00,17.327777777777776,0.6,4.4436,259.0,15.150100000000002,1008.35,0,0,0,0,0,1,0,0,0,0,1,0,17.327777777777776
2012-05-03 04:00:00,17.77777777777778,0.6,4.83,0.0,9.982,1008.1,0,0,0,0,0,1,0,0,0,0,1,0,17.77777777777778
2012-05-03 05:00:00,18.88888888888889,0.65,8.05,140.0,11.27,1008.4,0,0,0,0,0,0,0,0,1,0,1,0,18.88888888888889
2012-05-03 06:00:00,20.97222222222222,0.59,10.5133,180.0,11.0768,1008.9,0,0,0,0,0,0,0,0,1,0,1,0,20.97222222222222
2012-05-03 07:00:00,22.77777777777778,0.48,8.05,190.0,9.982,1009.2,0,0,0,0,0,0,0,0,1,0,1,0,22.77777777777778
2012-05-03 08:00:00,25.0,0.45,8.05,190.0,9.982,1009.0,0,0,0,0,0,0,0,0,1,0,1,0,25.0
2012-05-03 09:00:00,26.03888888888889,0.39,4.3631,186.0,10.3684,1008.74,0,0,0,0,0,0,0,0,1,0,1,0,26.03888888888889
2012-05-03 10:00:00,26.872222222222224,0.37,4.83,210.0,9.982,1008.1,0,0,0,0,0,0,0,0,1,0,1,0,27.22222222222222
2012-05-03 11:00:00,27.077777777777776,0.33,4.83,130.0,9.982,1007.5,0,0,0,0,0,1,0,0,0,0,1,0,27.77777777777778
2012-05-03 12:00:00,27.12222222222222,0.33,7.438200000000001,180.0,10.3684,1006.89,0,0,0,0,0,0,0,0,1,0,1,0,27.866666666666664
2012-05-03 13:00:00,28.827777777777776,0.31,3.22,250.0,9.982,1006.0,0,0,0,0,0,0,0,0,1,0,1,0,30.0
2012-05-03 14:00:00,28.55555555555556,0.27,3.22,110.0,9.982,1005.1,0,0,0,0,0,0,0,0,1,0,1,0,30.0
2012-05-03 15:00:00,27.75555555555555,0.29,3.3971,16.0,11.4471,1004.37,0,0,0,0,0,0,0,0,1,0,1,0,28.922222222222224
2012-05-03 16:00:00,26.64444444444444,0.32,4.83,150.0,11.27,1003.8,0,0,0,0,0,0,0,0,1,0,1,0,27.22222222222222
2012-05-03 17:00:00,26.11111111111111,0.34,4.83,120.0,11.27,1003.6,0,0,0,0,0,0,0,0,1,0,1,0,26.11111111111111
2012-05-03 18:00:00,22.98333333333333,0.44,2.2862,69.0,10.3684,1003.85,0,0,0,0,0,1,0,0,0,0,1,0,22.98333333333333
2012-05-03 19:00:00,22.22222222222222,0.46,20.93,320.0,11.27,1004.3,0,0,0,0,0,0,0,0,1,0,1,0,22.22222222222222
2012-05-03 20:00:00,19.444444444444443,0.65,32.2,260.0,8.05,1006.4,1,0,0,0,0,0,0,0,0,0,1,0,19.444444444444443
2012-05-03 21:00:00,17.23888888888889,0.82,20.5436,276.0,14.2485,1007.34,0,0,0,0,0,1,0,0,0,0,1,0,17.23888888888889
2012-05-29 22:00:00,11.11111111111111,0.93,3.22,190.0,9.982,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.11111111111111
2012-05-29 23:00:00,10.0,0.93,3.22,250.0,9.982,0.0,0,0,0,1,0,0,0,0,0,0,1,0,10.0
2012-05-30 00:00:00,11.405555555555557,0.93,3.1878,278.0,11.382700000000002,1012.81,0,0,0,0,0,0,0,0,1,0,1,0,11.405555555555557
2012-05-30 01:00:00,10.0,0.93,0.0,0.0,11.27,0.0,0,0,0,0,0,0,0,0,1,0,1,0,10.0
2012-05-30 02:00:00,10.0,0.93,4.83,180.0,7.084000000000001,0.0,0,0,0,0,0,0,0,0,1,0,1,0,10.0
2012-05-30 03:00:00,10.72777777777778,0.93,5.2808,165.0,7.1645,1013.01,0,0,0,0,0,0,0,0,1,0,1,0,10.72777777777778
2012-05-30 04:00:00,12.22222222222222,0.93,8.05,180.0,8.05,0.0,0,0,0,0,0,0,0,0,1,0,1,0,12.22222222222222
2012-05-30 05:00:00,16.11111111111111,0.81,3.22,210.0,9.982,0.0,0,0,0,1,0,0,0,0,0,0,1,0,16.11111111111111
2012-05-30 06:00:00,17.84444444444445,0.78,7.3899,212.0,9.982,1013.85,0,0,0,0,0,0,0,0,1,0,1,0,17.84444444444445
2012-05-30 07:00:00,20.0,0.68,4.83,220.0,9.982,1014.0,0,0,0,0,0,0,0,0,1,0,1,0,20.0
2012-05-30 08:00:00,22.05555555555556,0.56,9.1931,210.0,9.982,1014.02,0,0,0,0,0,0,0,0,1,1,0,0,22.05555555555556
2012-05-30 09:00:00,22.661111111111115,0.56,11.0124,237.0,10.3201,1014.22,0,0,0,0,0,0,0,0,1,0,1,0,22.661111111111115
2012-05-30 10:00:00,23.88888888888889,0.5,4.83,270.0,11.27,1014.3,0,0,0,0,0,0,0,0,1,0,1,0,23.88888888888889
2012-05-30 11:00:00,23.88888888888889,0.5,9.66,290.0,11.27,1014.3,0,0,0,0,0,0,0,0,1,0,1,0,23.88888888888889
2012-05-30 12:00:00,25.11666666666666,0.46,10.304000000000002,259.0,11.2861,1013.89,0,0,0,0,0,0,0,0,1,0,1,0,25.11666666666666
2012-05-30 13:00:00,25.0,0.42,14.49,310.0,9.982,1013.1,0,0,0,0,0,0,0,0,1,0,1,0,25.0
2012-05-30 14:00:00,25.04444444444444,0.45,16.1,305.0,9.982,1012.96,0,0,0,0,0,1,0,0,0,1,0,0,25.04444444444444
2012-05-30 15:00:00,24.922222222222224,0.45,10.7387,274.0,10.3362,1012.83,0,0,0,0,0,1,0,0,0,0,1,0,24.922222222222224
2012-05-30 16:00:00,24.96111111111112,0.34,18.7887,307.0,9.982,1012.49,0,0,0,0,0,1,0,0,0,1,0,0,24.96111111111112
2012-05-30 17:00:00,23.833333333333336,0.4,12.2682,320.0,9.982,1012.95,0,0,0,0,0,1,0,0,0,1,0,0,23.833333333333336
2012-05-30 18:00:00,21.37222222222222,0.46,10.4811,287.0,10.3684,1013.75,0,0,0,0,0,1,0,0,0,0,1,0,21.37222222222222
2012-05-30 19:00:00,18.916666666666668,0.54,9.7244,271.0,9.982,1012.94,0,0,0,0,0,0,0,0,1,1,0,0,18.916666666666668
2012-05-30 20:00:00,17.616666666666667,0.63,11.1412,280.0,16.1,1014.73,0,0,0,0,0,0,0,0,1,1,0,0,17.616666666666667
2012-05-30 21:00:00,17.0,0.64,10.2396,294.0,15.150100000000002,1015.27,0,0,0,0,0,0,0,0,1,0,1,0,17.0
2012-05-30 22:00:00,14.905555555555551,0.77,11.2217,282.0,16.1,1015.53,0,0,0,0,0,0,0,0,1,1,0,0,14.905555555555551
